
List of user-set options:

                                    Name   Value                used
                        file_print_level = 5                     yes
                   hessian_approximation = limited-memory        yes
                                  hsllib = /home/grant/packages/ThirdParty-HSL/.libs/libcoinhsl.so  yes
                           linear_solver = ma97                  yes
                                max_iter = 500                   yes
                             output_file = IPOPT.out             yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                      sb = yes                   yes
This is Ipopt version 3.14.7, running with linear solver ma97.
  17  1.3948398e+01 4.16e+00 4.25e+02  -2.5 2.86e+00    -  8.25e-01 5.48e-01f  1
  18  1.3807646e+01 3.58e+00 9.06e+02  -2.7 3.29e+00    -  4.03e-01 1.53e-01h  1
  19  1.3275432e+01 1.73e+00 2.50e+03  -2.1 3.89e+00    -  5.63e-01 7.90e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  1.3107623e+01 1.51e+00 8.16e+03  -2.3 5.40e+00    -  4.36e-01 1.35e-01h  1
  21  1.2709963e+01 8.49e-01 1.44e+04  -1.9 4.28e+00    -  3.14e-01 5.32e-01h  1
  22  1.2644785e+01 8.19e-01 1.53e+04  -8.1 3.96e+00    -  2.17e-01 4.19e-02h  1
  23  1.2549253e+01 7.45e-01 2.94e+04  -2.0 2.57e+00    -  3.95e-01 1.06e-01f  1
  24  1.2195604e+01 5.82e-01 1.52e+04  -2.1 3.90e+00    -  2.13e-01 2.73e-01h  1
  25  1.2165427e+01 5.64e-01 1.33e+04  -8.1 3.22e+00    -  9.22e-02 3.13e-02h  1
  26  1.1790200e+01 3.56e-01 1.22e+04  -3.9 3.25e+00    -  2.45e-01 4.09e-01h  1
  27  1.1447458e+01 2.05e-01 5.69e+03  -2.1 2.87e+00    -  4.46e-01 4.50e-01f  1
  28  1.1428410e+01 1.98e-01 6.55e+03  -8.2 1.09e+00    -  1.50e-01 3.17e-02h  1
  29  1.1377472e+01 1.76e-01 3.62e+04  -3.4 1.10e+00    -  5.18e-01 1.21e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.1189081e+01 1.15e-01 9.60e+03  -3.3 1.55e+00    -  1.53e-01 3.66e-01h  1
  31  1.1099244e+01 1.05e-01 3.57e+04  -3.7 1.77e+00    -  4.07e-01 9.78e-02h  1
  32  1.1079263e+01 9.68e-02 4.15e+04  -3.8 1.30e+00    -  1.97e-01 7.26e-02h  1
  33  1.0979506e+01 3.66e-02 8.06e+04  -2.1 1.04e+00    -  4.51e-01 5.84e-01f  1
  34  1.0932064e+01 1.93e-02 2.32e+04  -2.1 3.26e+00    -  3.97e-01 3.27e-01h  1
  35  1.0852217e+01 1.20e-02 1.83e+04  -8.2 1.26e+00    -  2.26e-01 3.04e-01h  1
  36  1.0805023e+01 0.00e+00 7.82e+04  -3.3 2.02e+00    -  4.82e-01 7.05e-01h  1
  37  1.0782440e+01 0.00e+00 3.74e+04  -4.3 1.14e+00    -  3.32e-01 2.36e-01h  1
  38  1.0730889e+01 0.00e+00 4.93e+04  -3.4 2.70e+00    -  1.33e-01 3.31e-01h  1
  39  1.0708036e+01 0.00e+00 6.22e+04  -2.6 8.04e+01    -  2.29e-01 7.47e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.0699749e+01 0.00e+00 1.94e+04  -8.8 4.97e+00    -  2.96e-01 5.05e-02h  1
  41  1.0663115e+01 0.00e+00 3.03e+04  -8.9 6.16e+00    -  1.07e-01 2.29e-01h  1
  42  1.0662825e+01 0.00e+00 9.00e+03  -9.0 5.74e+00    -  3.62e-01 3.60e-02h  1
  43  1.0662631e+01 0.00e+00 1.45e+04  -4.8 3.53e+00    -  1.67e-01 8.18e-02h  1
  44  1.0658219e+01 2.91e-04 3.36e+04  -4.6 3.08e+00    -  3.37e-02 6.73e-01h  1
  45  1.0649885e+01 4.92e-04 5.75e+04  -3.0 7.59e+00    -  9.93e-01 1.70e-01h  1
  46  1.0642375e+01 3.12e-04 5.39e+04  -9.0 2.10e+00    -  1.24e-01 2.20e-01h  1
  47  1.0633647e+01 6.90e-04 5.26e+04  -4.4 1.67e+00    -  5.33e-02 1.02e-01h  1
  48  1.0624169e+01 6.74e-04 4.83e+04  -3.1 1.23e+01    -  1.05e-01 7.34e-02f  1
  49  1.0588704e+01 0.00e+00 4.02e+04  -2.7 3.04e+00    -  2.17e-01 2.03e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.0590058e+01 0.00e+00 1.73e+04  -3.4 9.35e-01    -  7.47e-01 1.00e+00h  1
  51  1.0587021e+01 0.00e+00 5.47e+03  -3.5 3.66e+00    -  7.18e-01 9.01e-01h  1
  52  1.0585386e+01 0.00e+00 2.53e+02  -5.5 3.20e+00    -  7.58e-01 7.26e-01h  1
  53  1.0585053e+01 0.00e+00 7.58e+02 -10.1 7.87e-01    -  3.04e-01 2.01e-01h  1
  54  1.0584754e+01 0.00e+00 2.84e+03  -5.0 8.13e-01    -  4.58e-01 9.90e-01h  1
  55  1.0583696e+01 0.00e+00 1.48e+04  -3.7 1.17e+01    -  1.00e+00 1.71e-01h  1
  56  1.0583572e+01 0.00e+00 1.38e+04  -9.7 8.28e+00    -  6.26e-02 5.17e-02h  2
  57  1.0584049e+01 0.00e+00 7.84e+00  -3.8 8.66e-01    -  9.94e-01 1.00e+00h  1
  58  1.0586695e+01 0.00e+00 7.42e+03  -3.2 5.49e+00    -  4.05e-01 2.52e-01h  2
  59  1.0581696e+01 0.00e+00 3.38e+03  -3.5 5.30e-01    -  5.10e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.0582754e+01 0.00e+00 7.86e+04  -2.7 5.97e+00    -  7.92e-01 2.68e-01h  1
  61  1.0582068e+01 0.00e+00 5.10e+03  -2.9 1.58e+00    -  8.68e-01 1.00e+00h  1
  62  1.0579954e+01 0.00e+00 2.56e-02  -2.9 2.83e-01    -  1.00e+00 1.00e+00h  1
  63  1.0575623e+01 0.00e+00 2.15e+03  -3.3 1.10e+00    -  9.68e-01 1.00e+00h  1
  64  1.0569894e+01 0.00e+00 2.92e+03  -3.5 6.15e-01    -  1.00e+00 8.16e-01h  1
  65  1.0566329e+01 0.00e+00 9.04e+02  -3.5 1.01e+00    -  1.00e+00 7.36e-01h  1
  66  1.0592043e+01 0.00e+00 3.08e-01  -3.2 8.22e-01    -  1.00e+00 1.00e+00H  1
  67  1.0569652e+01 0.00e+00 5.97e+03  -3.3 9.49e-01    -  5.55e-01 1.00e+00h  1
  68  1.0568168e+01 0.00e+00 1.65e+03  -3.3 1.78e+00    -  7.88e-01 2.05e-01h  1
  69  1.0568459e+01 0.00e+00 8.09e+02  -3.3 5.12e-01    -  4.42e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.0565152e+01 0.00e+00 1.50e-02  -3.3 4.79e-01    -  1.00e+00 1.00e+00h  1
  71  1.0570644e+01 0.00e+00 5.77e+01  -3.3 5.14e-01    -  7.95e-01 9.92e-01H  1
  72  1.0569325e+01 0.00e+00 7.60e+04  -2.7 1.21e+01    -  1.00e+00 4.32e-01f  1
  73  1.0617228e+01 0.00e+00 2.44e+04  -2.8 4.68e+00    -  3.78e-01 1.00e+00h  1
  74  1.0582123e+01 0.00e+00 1.50e-01  -2.8 4.48e-01    -  1.00e+00 1.00e+00h  1
  75  1.0584120e+01 0.00e+00 7.83e+02  -2.8 6.57e+00    -  2.25e-01 7.90e-01H  1
  76  1.0581298e+01 0.00e+00 7.63e+02  -2.8 7.00e-01    -  8.33e-01 1.00e+00f  1
  77  1.0580009e+01 0.00e+00 8.89e+03  -2.8 1.33e+00    -  1.00e+00 1.62e-01h  3
  78  1.0572298e+01 0.00e+00 2.02e-02  -2.8 1.27e-01    -  1.00e+00 1.00e+00h  1
  79  1.0564550e+01 0.00e+00 3.33e+04  -3.9 9.25e-02    -  9.94e-01 7.41e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.0564603e+01 0.00e+00 6.88e-02  -3.4 1.83e-01    -  1.00e+00 1.00e+00h  1
  81  1.0563084e+01 0.00e+00 3.81e-02  -3.5 3.28e-01    -  1.00e+00 1.00e+00h  1
  82  1.0559209e+01 0.00e+00 4.30e+00  -3.6 5.69e-01    -  1.00e+00 9.99e-01h  1
  83  1.0558898e+01 0.00e+00 5.00e+03  -9.6 2.85e-01    -  4.21e-01 2.20e-01h  1
  84  1.0557279e+01 0.00e+00 1.94e+02  -3.9 1.44e-01    -  1.00e+00 9.69e-01h  1
  85  1.0556678e+01 0.00e+00 5.58e+03  -4.7 4.91e+00    -  4.74e-01 9.47e-01h  1
  86  1.0558976e+01 0.00e+00 4.80e+04  -3.2 7.68e+00    -  9.05e-01 1.11e-01h  1
  87  1.0571747e+01 0.00e+00 1.42e+04  -3.3 4.18e+00    -  2.39e-01 8.26e-01h  1
  88  1.0567645e+01 0.00e+00 3.94e+02  -3.3 7.15e+00    -  9.55e-01 1.00e+00F  1
  89  1.0567048e+01 0.00e+00 7.98e+01  -3.3 1.35e+00    -  1.00e+00 9.27e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.0561277e+01 0.00e+00 3.09e-02  -3.3 7.22e-01    -  1.00e+00 1.00e+00f  1
  91  1.0559082e+01 0.00e+00 2.81e-02  -3.3 1.27e-01    -  1.00e+00 1.00e+00h  1
  92  1.0557025e+01 0.00e+00 1.33e+03  -3.8 2.13e-01    -  1.00e+00 9.52e-01h  1
  93  1.0556865e+01 0.00e+00 5.12e+03  -3.9 4.94e-01    -  1.00e+00 2.50e-01h  3
  94  1.0556312e+01 0.00e+00 1.06e-02  -3.6 4.35e-01    -  1.00e+00 1.00e+00h  1
  95  1.0553674e+01 0.00e+00 5.93e-02  -3.9 1.11e+00    -  1.00e+00 1.00e+00H  1
  96  1.0552729e+01 0.00e+00 2.28e-02  -3.6 5.48e-01    -  1.00e+00 1.00e+00H  1
  97  1.0551309e+01 0.00e+00 5.23e+03  -4.0 8.78e-01    -  9.99e-01 6.23e-01h  1
  98  1.0549911e+01 0.00e+00 3.65e-02  -3.7 6.65e+00    -  1.00e+00 1.00e+00H  1
  99  1.0547622e+01 0.00e+00 2.12e-02  -3.9 5.94e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.0545322e+01 0.00e+00 3.71e-02  -4.0 2.17e+00    -  1.00e+00 1.00e+00h  1
 101  1.0544332e+01 0.00e+00 6.99e-03  -4.2 2.07e+00    -  1.00e+00 1.00e+00h  1
 102  1.0543815e+01 0.00e+00 1.91e+02  -4.4 1.08e-01    -  8.76e-01 1.00e+00h  1
 103  1.0543537e+01 0.00e+00 1.20e+02  -4.4 4.94e-01    -  1.00e+00 1.48e-01h  1
 104  1.0542479e+01 3.98e-03 3.14e+03  -4.1 6.95e+00    -  1.92e-01 1.00e+00H  1
 105  1.0542810e+01 0.00e+00 1.59e-02  -4.6 1.27e+00    -  1.00e+00 1.00e+00h  1
 106  1.0544189e+01 2.32e-04 2.16e-02  -4.6 3.62e-01    -  1.00e+00 1.00e+00h  1
 107  1.0542875e+01 0.00e+00 4.07e+02  -4.7 8.38e-02    -  3.47e-01 1.00e+00h  1
 108  1.0542097e+01 0.00e+00 2.21e-02  -5.1 6.32e-02    -  1.00e+00 1.00e+00h  1
 109  1.0542052e+01 0.00e+00 5.41e+02  -4.8 5.29e-01    -  1.00e+00 1.84e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.0542017e+01 0.00e+00 4.30e-03  -5.1 7.33e-01    -  1.00e+00 1.00e+00h  1
 111  1.0541997e+01 0.00e+00 2.51e+02  -5.5 8.69e-01    -  1.00e+00 4.71e-01h  2
 112  1.0541965e+01 0.00e+00 1.13e-02  -5.9 7.77e-01    -  1.00e+00 1.00e+00H  1
 113  1.0541949e+01 1.22e-05 1.97e+02  -5.3 2.70e-01    -  4.25e-01 1.00e+00H  1
 114  1.0542072e+01 0.00e+00 9.68e-03  -5.3 6.31e-01    -  1.00e+00 1.00e+00h  1
 115  1.0542013e+01 0.00e+00 2.96e-03  -5.4 1.97e-01    -  1.00e+00 1.00e+00h  1
 116  1.0542000e+01 0.00e+00 8.60e-03  -6.0 1.79e-01    -  1.00e+00 1.00e+00h  1
 117  1.0541933e+01 0.00e+00 8.98e-03  -6.3 3.18e-01    -  1.00e+00 1.00e+00h  1
 118  1.0541903e+01 0.00e+00 7.22e-01  -6.4 8.52e-01    -  9.43e-01 1.00e+00h  1
 119  1.0545016e+01 2.17e-03 4.67e+02  -5.2 3.13e+00    -  1.34e-01 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.0544974e+01 0.00e+00 2.85e+02  -5.8 9.84e-01    -  1.00e+00 2.87e-01H  1
 121  1.0544742e+01 2.34e-03 2.33e+01  -5.8 2.89e+00    -  5.51e-01 9.07e-01h  1
 122  1.0539851e+01 2.98e-02 1.83e+01  -5.8 3.97e+00    -  2.93e-02 2.59e-01H  1
 123  1.0543051e+01 1.44e-02 1.75e+01 -11.0 1.84e+01    -  2.91e-02 3.07e-02h  1
 124  1.0542679e+01 1.43e-02 7.87e+00  -5.9 1.29e+00    -  1.37e-01 2.76e-01h  1
 125  1.0545798e+01 3.73e-03 5.15e+00  -5.9 4.42e+00    -  7.54e-02 2.04e-01h  1
 126  1.0547243e+01 1.15e-02 6.34e+00  -5.9 1.55e+01    -  5.26e-02 6.49e-02H  1
 127  1.0546187e+01 9.43e-03 1.16e+00  -5.9 1.71e+00    -  6.18e-02 1.83e-01h  1
 128  1.0545613e+01 7.64e-03 9.91e-01  -5.9 3.57e+00    -  1.51e-01 1.44e-01h  1
 129  1.0542752e+01 2.02e-03 2.05e+01  -5.9 2.21e+00    -  1.79e-01 8.20e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.0542780e+01 4.67e-04 1.45e+01  -5.9 8.81e-01    -  2.75e-01 1.76e-01h  1
 131  1.0542267e+01 3.17e-04 9.49e+00  -5.9 2.97e+00    -  4.32e-01 8.08e-01h  1
 132  1.0542164e+01 0.00e+00 4.05e+00  -5.9 1.19e+00    -  5.96e-01 1.00e+00h  1
 133  1.0542146e+01 0.00e+00 3.69e-03  -5.9 1.75e+00    -  1.00e+00 1.00e+00h  1
 134  1.0542119e+01 0.00e+00 1.69e-01  -5.9 2.54e+00    -  1.00e+00 1.38e-01h  1
 135  1.0542035e+01 0.00e+00 1.33e-01  -5.9 2.67e+00    -  2.05e-01 2.14e-01h  1
 136  1.0542025e+01 0.00e+00 7.38e-01  -5.9 4.17e+00    -  1.00e+00 4.96e-02h  2
 137  1.0542003e+01 0.00e+00 4.53e-01  -5.9 1.07e+00    -  8.81e-01 1.36e-01h  1
 138  1.0542004e+01 0.00e+00 3.59e-01  -5.9 7.22e+00    -  8.55e-02 6.19e-02h  2
 139  1.0541987e+01 0.00e+00 2.19e-01  -5.9 8.49e+00    -  3.93e-01 2.78e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.0542277e+01 1.41e-03 1.03e-01  -5.9 2.54e+00    -  6.65e-01 1.00e+00h  1
 141  1.0542108e+01 4.19e-04 1.51e-01  -5.9 2.26e+00    -  3.27e-01 4.26e-01h  1
 142  1.0542183e+01 4.48e-04 5.76e-02  -5.9 4.18e-01    -  5.67e-01 5.74e-01h  1
 143  1.0541959e+01 1.43e-03 3.52e-01  -5.9 1.55e+01    -  7.85e-02 4.47e-01F  1
 144  1.0542579e+01 3.35e-03 2.46e-01  -5.9 2.75e+00    -  3.47e-03 5.17e-01h  1
 145  1.0542577e+01 2.53e-03 1.52e-01  -5.9 1.30e+00    -  1.54e-01 1.72e-01h  1
 146  1.0542559e+01 2.61e-03 1.72e-01  -5.9 7.32e+01    -  3.72e-02 1.14e-02h  1
 147  1.0542550e+01 2.23e-03 1.71e-01  -5.9 2.88e-01    -  1.89e-01 5.75e-02f  2
 148  1.0542432e+01 3.08e-03 3.88e-01  -5.9 8.70e-01    -  3.76e-01 1.47e-01h  1
 149  1.0542147e+01 0.00e+00 4.94e-01  -5.9 3.58e-01    -  1.00e+00 6.43e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.0542087e+01 8.45e-04 3.78e-01  -5.9 1.25e-01    -  2.41e-01 2.52e-01h  1
 151  1.0542086e+01 0.00e+00 4.99e-02  -5.9 2.16e+00    -  9.55e-01 7.49e-01F  1
 152  1.0543092e+01 1.56e-03 2.85e-01  -5.9 2.13e-01    -  2.41e-01 1.00e+00H  1
 153  1.0542819e+01 2.52e-03 2.77e-01  -5.9 2.73e-01    -  2.45e-01 2.07e-01h  1
 154  1.0542415e+01 2.53e-03 2.57e-01  -5.9 5.91e-01    -  2.97e-01 5.14e-01F  1
 155  1.0542112e+01 0.00e+00 5.27e-02  -5.9 7.28e-01    -  4.62e-01 7.02e-01F  1
 156  1.0542048e+01 7.56e-04 8.94e-02  -5.9 3.94e+00    -  6.00e-01 2.61e-01h  1
 157  1.0541973e+01 0.00e+00 1.20e-02  -5.9 7.21e-01    -  1.00e+00 1.00e+00f  1
 158  1.0541832e+01 2.60e-04 9.98e-03  -5.4 2.05e-01    -  1.00e+00 1.00e+00H  1
 159  1.0542357e+01 2.73e-04 4.30e+01  -5.5 1.10e+01    -  1.04e-01 6.23e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.0542245e+01 6.20e-04 2.48e+01  -5.5 1.19e+00    -  3.69e-01 3.02e-01h  1
 161  1.0546579e+01 1.20e-02 4.05e+01  -5.5 1.38e+00    -  1.71e-01 1.00e+00h  1
 162  1.0543793e+01 0.00e+00 2.00e+01  -5.5 1.71e-01    -  4.89e-01 7.54e-01h  1
 163  1.0543020e+01 1.45e-03 2.72e+01  -5.5 5.85e-01    -  1.87e-01 1.00e+00h  1
 164  1.0542850e+01 2.15e-03 9.14e+00  -5.5 1.57e-01    -  1.00e+00 2.68e-01h  1
 165  1.0542657e+01 2.21e-03 5.30e+00  -5.5 7.73e-01    -  8.81e-01 5.00e-01h  2
 166  1.0542471e+01 1.35e-03 3.79e+00  -5.5 1.31e+00    -  1.00e+00 2.87e-01h  1
 167  1.0542444e+01 1.03e-03 2.32e+00  -5.5 1.01e+01    -  3.65e-01 7.93e-02h  3
 168  1.0542245e+01 2.31e-03 2.92e-01  -5.5 8.99e-01    -  1.00e+00 8.53e-01h  1
 169  1.0542248e+01 2.26e-03 3.50e+00  -5.5 3.63e+00    -  3.40e-01 3.40e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.0541939e+01 0.00e+00 1.04e+00  -5.5 5.71e-01    -  6.64e-01 1.00e+00h  1
 171  1.0541910e+01 2.15e-05 1.33e-02  -5.5 1.03e-01    -  1.00e+00 9.62e-01H  1
 172  1.0541917e+01 0.00e+00 7.14e-01  -5.5 4.79e+00    -  6.38e-01 4.63e-01h  2
 173  1.0541908e+01 0.00e+00 1.28e-03  -5.6 1.52e+00    -  1.00e+00 1.00e+00h  1
 174  1.0541888e+01 6.23e-06 7.73e-03  -6.3 2.11e-01    -  1.00e+00 1.00e+00h  1
 175  1.0541889e+01 0.00e+00 1.60e-03  -6.1 3.95e+00    -  1.00e+00 1.00e+00h  1
 176  1.0541887e+01 0.00e+00 2.10e-03  -6.2 3.76e+00    -  1.00e+00 1.00e+00h  1
 177  1.0541889e+01 0.00e+00 4.58e+01  -5.8 2.95e-01    -  1.00e+00 5.00e-01h  2
 178  1.0541890e+01 0.00e+00 3.45e-04  -5.9 1.17e-01    -  1.00e+00 1.00e+00h  1
 179  1.0541889e+01 0.00e+00 8.85e-05  -5.9 1.01e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.0541851e+01 1.12e-04 6.86e-03  -6.6 6.29e-01    -  1.00e+00 1.00e+00H  1
 181  1.0541887e+01 0.00e+00 1.14e+01  -6.3 7.01e-01    -  1.00e+00 5.00e-01h  2
 182  1.0541886e+01 0.00e+00 7.52e-01  -6.4 2.78e+00    -  9.28e-01 1.00e+00h  1
 183  1.0541884e+01 0.00e+00 1.02e-03  -6.4 1.80e+00    -  1.00e+00 1.00e+00h  1
 184  1.0541886e+01 0.00e+00 1.15e-03  -6.1 1.80e-01    -  1.00e+00 1.00e+00h  1
 185  1.0541884e+01 1.43e-05 3.19e-03  -7.2 1.73e-01    -  1.00e+00 1.00e+00h  1
 186  1.0541884e+01 1.29e-05 3.20e-01  -7.3 8.47e+00    -  3.34e-01 6.25e-02h  5
 187  1.0541898e+01 9.25e-05 8.68e-03  -7.3 1.11e-01    -  1.00e+00 1.00e+00h  1
 188  1.0541882e+01 0.00e+00 6.84e-02  -7.3 5.89e-01    -  4.83e-01 1.00e+00h  1
 189  1.0541898e+01 7.03e-05 2.79e-03  -6.9 3.37e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.0541895e+01 5.06e-05 8.25e-01  -7.0 4.31e+00    -  5.46e-01 2.04e-01h  1
 191  1.0541895e+01 5.33e-05 1.46e+00  -7.0 3.37e-01    -  1.00e+00 2.46e-01h  3
 192  1.0541882e+01 0.00e+00 3.26e-04  -7.0 3.44e-01    -  1.00e+00 1.00e+00h  1
 193  1.0541881e+01 0.00e+00 4.70e-04  -8.6 2.04e-02    -  1.00e+00 1.00e+00h  1
 194  1.0541882e+01 0.00e+00 1.45e-02  -7.4 5.24e-01    -  1.00e+00 1.00e+00h  1
 195  1.0541881e+01 0.00e+00 2.23e-03  -7.5 5.58e-03    -  1.00e+00 1.00e+00h  1
 196  1.0541881e+01 0.00e+00 4.60e-03  -7.5 5.78e-01    -  1.00e+00 1.00e+00H  1
 197  1.0541881e+01 0.00e+00 7.56e-04  -7.5 1.82e+00    -  1.00e+00 1.00e+00H  1
 198  1.0541881e+01 0.00e+00 3.58e-04  -7.5 1.20e-01    -  1.00e+00 1.00e+00h  1
 199  1.0541881e+01 0.00e+00 2.52e-02  -7.5 9.63e-01    -  1.00e+00 2.46e-02h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.0541881e+01 0.00e+00 5.61e-04  -7.5 2.67e-02    -  1.00e+00 1.00e+00h  1
 201  1.0541881e+01 6.44e-08 1.28e-02  -9.0 8.66e-02    -  1.00e+00 1.00e+00h  1
 202  1.0541881e+01 0.00e+00 6.50e-04  -9.1 1.20e+01    -  2.41e-01 2.50e-01h  3
 203  1.0541881e+01 0.00e+00 1.28e-02  -9.1 2.18e+00    -  1.00e+00 1.00e+00h  1
 204  1.0541881e+01 0.00e+00 4.25e-03  -9.1 2.94e-01    -  8.56e-01 1.00e+00h  1
 205  1.0541881e+01 0.00e+00 5.47e-04  -9.1 3.88e-01    -  1.00e+00 1.00e+00h  1
 206  1.0541881e+01 0.00e+00 5.69e-01  -8.1 7.27e-01    -  1.00e+00 2.50e-01h  3
 207  1.0541881e+01 0.00e+00 9.01e-05  -8.2 1.15e-01    -  1.00e+00 1.00e+00h  1
 208  1.0541881e+01 0.00e+00 1.82e-03  -9.8 5.99e-02    -  1.00e+00 1.00e+00h  1
 209  1.0541881e+01 0.00e+00 1.09e-02  -9.9 3.77e-01    -  1.00e+00 7.23e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.0541881e+01 0.00e+00 1.13e-01  -9.9 4.37e-01    -  1.00e+00 2.50e-01h  3
 211  1.0541881e+01 1.21e-08 1.31e-01  -9.9 4.17e+00    -  1.00e+00 1.20e-01h  4
 212  1.0541881e+01 8.80e-07 4.36e-01  -7.9 1.85e+01    -  1.09e-01 2.78e-01H  1
 213  1.0541881e+01 0.00e+00 6.54e-02  -8.9 4.20e+00    -  2.18e-02 1.00e+00h  1
 214  1.0541888e+01 4.53e-05 5.95e-02  -8.9 6.03e+01    -  7.70e-03 1.75e-02h  3
